Timestamp,Channel 1,Channel 2,Channel 3,Channel 4
2024-01-02 10:50:25,0,80,-32,32
2024-01-02 10:50:25,64,16,0,48
2024-01-02 10:50:25,80,16,16,0
2024-01-02 10:50:25,32,32,32,16
2024-01-02 10:50:25,32,48,32,0
2024-01-02 10:50:25,96,64,16,-16
2024-01-02 10:50:25,64,48,16,64
2024-01-02 10:50:25,64,32,16,0
2024-01-02 10:50:25,80,32,-16,0
2024-01-02 10:50:25,64,48,0,192
2024-01-02 10:50:25,64,96,16,64
2024-01-02 10:50:25,80,48,32,-128
2024-01-02 10:50:25,48,48,0,-80
2024-01-02 10:50:25,48,0,-48,48
2024-01-02 10:50:25,64,32,-16,16
2024-01-02 10:50:25,64,64,-48,64
2024-01-02 10:50:25,32,32,-16,16
2024-01-02 10:50:25,32,16,-16,32
2024-01-02 10:50:25,-16,-16,-48,80
2024-01-02 10:50:25,0,0,64,16
2024-01-02 10:50:25,48,80,32,16
2024-01-02 10:50:25,0,16,-32,96
2024-01-02 10:50:26,-16,-16,16,-32
2024-01-02 10:50:26,32,64,0,32
2024-01-02 10:50:26,32,0,-16,-32
2024-01-02 10:50:26,0,0,32,-32
2024-01-02 10:50:26,64,80,-16,-96
2024-01-02 10:50:26,16,0,-48,-96
2024-01-02 10:50:26,16,32,32,112
2024-01-02 10:50:26,64,32,0,80
2024-01-02 10:50:26,32,0,-16,-16
2024-01-02 10:50:26,16,32,0,16
2024-01-02 10:50:26,64,64,-16,-32
2024-01-02 10:50:26,64,0,0,96
2024-01-02 10:50:26,16,-32,48,0
2024-01-02 10:50:26,0,16,16,112
2024-01-02 10:50:26,16,0,-32,144
2024-01-02 10:50:26,32,0,0,48
2024-01-02 10:50:26,0,48,-32,0
2024-01-02 10:50:26,16,48,-16,64
2024-01-02 10:50:26,0,32,0,-16
2024-01-02 10:50:26,16,-32,16,-16
2024-01-02 10:50:26,16,32,-16,48
2024-01-02 10:50:26,16,16,-64,32
2024-01-02 10:50:26,16,0,0,48
2024-01-02 10:50:26,-32,-16,-16,0
2024-01-02 10:50:26,-64,-16,32,16
2024-01-02 10:50:26,0,32,-16,144
2024-01-02 10:50:26,48,-16,-48,32
2024-01-02 10:50:26,16,16,-32,48
2024-01-02 10:50:26,32,-16,0,16
2024-01-02 10:50:26,0,32,0,64
2024-01-02 10:50:26,32,-16,-64,48
2024-01-02 10:50:26,32,-16,-32,-16
2024-01-02 10:50:26,32,-16,-16,16
2024-01-02 10:50:26,48,0,-16,-48
2024-01-02 10:50:26,64,48,-64,0
2024-01-02 10:50:26,0,-16,0,32
2024-01-02 10:50:26,80,48,-48,48
2024-01-02 10:50:26,64,16,-16,16
2024-01-02 10:50:26,16,80,32,-64
2024-01-02 10:50:26,16,32,16,48
2024-01-02 10:50:26,48,80,-16,16
2024-01-02 10:50:26,64,64,-64,64
2024-01-02 10:50:26,64,32,-48,64
2024-01-02 10:50:26,48,64,0,96
2024-01-02 10:50:27,32,0,-32,-48
2024-01-02 10:50:27,64,48,32,112
2024-01-02 10:50:27,48,48,16,0
2024-01-02 10:50:27,48,64,-16,64
2024-01-02 10:50:27,80,32,32,64
2024-01-02 10:50:27,64,32,32,144
2024-01-02 10:50:27,64,48,-16,112
2024-01-02 10:50:27,48,32,0,80
2024-01-02 10:50:27,48,48,16,0
2024-01-02 10:50:27,80,16,32,-16
2024-01-02 10:50:27,48,16,16,80
2024-01-02 10:50:27,32,64,48,112
2024-01-02 10:50:27,80,48,16,48
2024-01-02 10:50:27,64,32,48,32
2024-01-02 10:50:27,32,32,16,112
2024-01-02 10:50:27,48,32,-16,0
2024-01-02 10:50:27,64,0,16,16
2024-01-02 10:50:27,48,32,0,-64
2024-01-02 10:50:27,64,80,-32,96
2024-01-02 10:50:27,80,32,32,112
2024-01-02 10:50:27,80,64,0,80
2024-01-02 10:50:27,32,80,-16,144
2024-01-02 10:50:27,32,64,-80,-48
2024-01-02 10:50:27,48,16,-16,96
2024-01-02 10:50:27,64,16,-48,0
2024-01-02 10:50:27,64,32,-32,144
2024-01-02 10:50:27,32,48,-48,32
2024-01-02 10:50:27,96,64,0,-32
2024-01-02 10:50:27,80,32,-32,48
2024-01-02 10:50:27,80,32,0,-48
